id,name,breeder,species,auto_flower,flower_time,image
5677,"Dragon Chem",292,1,0,0,https://en.seedfinder.eu/pics/01seeds/GreenMan_Organic_Seeds/GreenMan_Organic_Seeds_-_Dragon_Chem_thumb.jpg
5678,"Ultimate Lav",224,1,0,60,https://en.seedfinder.eu/pics/01seeds/Exotic_Genetix/Exotic_Genetix_-_Ultimate_Lav_thumb.jpg
5679,"Appaloosa Sky",376,2,0,57,https://en.seedfinder.eu/pics/01seeds/Kick_Boot_Seeds/Kick_Boot_Seeds_-_Appaloosa_Sky_thumb.jpg
5680,"Chocolate Mint OG",338,3,0,65,https://en.seedfinder.eu/pics/01seeds/Humboldt_Seed_Organisation/Humboldt_Seed_Organisation_-_Chocolate_Mint_OG_thumb.jpg
5681,"Edward Snowden",380,1,0,55,https://en.seedfinder.eu/pics/01seeds/Krumme_Gurken/Krumme_Gurken_-_Edward_Snowden_thumb.jpg
5682,"2 Pounder",383,2,0,75,https://en.seedfinder.eu/pics/01seeds/Kiwiseeds/Kiwiseeds_-_2_Pounder_thumb.jpg
5683,"No Proof Purp",381,1,0,60,https://en.seedfinder.eu/pics/01seeds/Krunkz_kreationz/Krunkz_kreationz_-_No_Proof_Purp_thumb.jpg
5684,"Carlifornia Dreaming",260,3,0,60,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Carlifornia_Dreaming_thumb.jpg
5685,"Strawberry Dream Auto",347,7,1,65,https://en.seedfinder.eu/pics/01seeds/Infinity_Seeds/Infinity_Seeds_-_Strawberry_Dream_Auto_thumb.jpg
5686,"Cookie Puss",350,3,0,60,https://en.seedfinder.eu/pics/01seeds/Jinxproof_Genetics/Jinxproof_Genetics_-_Cookie_Puss_thumb.jpg
5687,"Dark Matter",377,3,0,63,https://en.seedfinder.eu/pics/01seeds/Kingdom_Organic_Seeds/Kingdom_Organic_Seeds_-_Dark_Matter_thumb.jpg
5688,Flo-91,292,3,0,0,https://en.seedfinder.eu/pics/01seeds/GreenMan_Organic_Seeds/GreenMan_Organic_Seeds_-_Flo-91_thumb.jpg
5689,"Psychosis BX1",375,2,0,67,https://en.seedfinder.eu/pics/01seeds/KGBeans/KGBeans_-_Psychosis_BX1_thumb.jpg
5690,"South African Durban Poison x Skunk",330,2,0,63,https://en.seedfinder.eu/pics/01seeds/High_Quality_Seeds/High_Quality_Seeds_-_South_African_Durban_Poison_x_Skunk_thumb.jpg
5691,"MightyD Guerrilla Mass",326,3,0,0,https://en.seedfinder.eu/pics/01seeds/HighRise_Seeds/HighRise_Seeds_-_MightyD_Guerrilla_Mass_thumb.jpg
5692,"Ketama Cheese Auto",374,7,1,80,https://en.seedfinder.eu/pics/01seeds/Ketama_Seeds/Ketama_Seeds_-_Ketama_Cheese_Auto_thumb.jpg
5693,"Auto Short Berry Skunk",369,7,1,67,https://en.seedfinder.eu/pics/01seeds/JustFeminized_com/JustFeminized_com_-_Auto_Short_Berry_Skunk_thumb.jpg
5694,"Brotherhood OG",365,1,0,70,https://en.seedfinder.eu/pics/01seeds/Karma_Genetics/Karma_Genetics_-_Brotherhood_OG_thumb.jpg
5695,"Lowryder #2",359,7,1,63,https://en.seedfinder.eu/pics/01seeds/Joint_Doctor/Joint_Doctor_-_Lowryder_Nr2_thumb.jpg
5696,"Red Libanon",246,5,1,0,https://en.seedfinder.eu/pics/01seeds/Flash_Seeds/Flash_Seeds_-_Red_Libanon_thumb.jpg
5697,"Baby Boom Auto CBD",366,7,1,58,https://en.seedfinder.eu/pics/01seeds/Kannabia_Seeds/Kannabia_Seeds_-_Baby_Boom_Auto_CBD_thumb.jpg
5698,"Banana Kush F9",354,2,0,65,https://en.seedfinder.eu/pics/01seeds/Jaws_Gear/Jaws_Gear_-_Banana_Kush_F9_thumb.jpg
5699,"Amur Giant Auto",363,7,1,65,https://en.seedfinder.eu/pics/01seeds/Kalashnikov_Seeds/Kalashnikov_Seeds_-_Amur_Giant_Auto_thumb.jpg
5700,"PolarLight #2",202,7,1,68,https://en.seedfinder.eu/pics/01seeds/Dutch_Passion/Dutch_Passion_-_PolarLight_Nr2_thumb.jpg
5701,"Blue City Diesel",367,3,0,60,https://en.seedfinder.eu/pics/01seeds/Jordan_of_the_Islands/Jordan_of_the_Islands_-_Blue_City_Diesel_thumb.jpg
5702,"Dedoverde Haze",338,2,0,73,https://en.seedfinder.eu/pics/01seeds/Humboldt_Seed_Organisation/Humboldt_Seed_Organisation_-_Dedoverde_Haze_thumb.jpg
5703,"LA Cherry Haze",376,0,0,0,https://en.seedfinder.eu/pics/01seeds/Kick_Boot_Seeds/Kick_Boot_Seeds_-_LA_Cherry_Haze_thumb.jpg
5704,"Jack Herer",285,2,0,56,https://en.seedfinder.eu/pics/01seeds/Green_House_Seeds/Green_House_Seeds_-_Jack_Herer_thumb.jpg
5705,"Grand Daddy Platinum PurpBerry Cookies",356,0,0,65,https://en.seedfinder.eu/pics/01seeds/Johnstons_Genetics/Johnstons_Genetics_-_Grand_Daddy_Platinum_PurpBerry_Cookies_thumb.jpg
5706,"Jack Herer",303,3,0,67,https://en.seedfinder.eu/pics/01seeds/Growers_Choice/Growers_Choice_-_Jack_Herer_thumb.jpg
5707,Nitrocide,373,3,0,74,https://en.seedfinder.eu/pics/01seeds/Kaliman_Seeds/Kaliman_Seeds_-_Nitrocide_thumb.jpg
5708,"Didgeri Boo",379,1,0,63,https://en.seedfinder.eu/pics/01seeds/Koala_Seeds/Koala_Seeds_-_Didgeri_Boo_thumb.jpg
5709,"Purple Afghan Kush",182,1,0,60,https://en.seedfinder.eu/pics/01seeds/Dinafem/Dinafem_-_Purple_Afghan_Kush_thumb.jpg
5710,"Lazy Eye",339,3,0,70,https://en.seedfinder.eu/pics/01seeds/Illuminati_Seeds/Illuminati_Seeds_-_Lazy_Eye_thumb.jpg
5711,Plushypinez,381,1,0,64,https://en.seedfinder.eu/pics/01seeds/Krunkz_kreationz/Krunkz_kreationz_-_Plushypinez_thumb.jpg
5712,"Brains Escape",364,1,0,70,https://en.seedfinder.eu/pics/01seeds/KC_Brains_Holland/KC_Brains_Holland_-_Brains_Escape_thumb.jpg
5713,"Afghani Kush",382,3,0,70,https://en.seedfinder.eu/pics/01seeds/Kush_Cannabis_Seeds/Kush_Cannabis_Seeds_-_Afghani_Kush_thumb.jpg
5714,"Northern Skunk",309,1,0,63,https://en.seedfinder.eu/pics/01seeds/GreenLabel_Seeds/GreenLabel_Seeds_-_Northern_Skunk_thumb.jpg
5715,"Deep Chunk",377,1,0,53,https://en.seedfinder.eu/pics/01seeds/Kingdom_Organic_Seeds/Kingdom_Organic_Seeds_-_Deep_Chunk_thumb.jpg
5716,"Psychosis BX2",375,2,0,63,https://en.seedfinder.eu/pics/01seeds/KGBeans/KGBeans_-_Psychosis_BX2_thumb.jpg
5717,"South India x Skunk",330,2,0,70,https://en.seedfinder.eu/pics/01seeds/High_Quality_Seeds/High_Quality_Seeds_-_South_India_x_Skunk_thumb.jpg
5718,Flo-Band,292,2,0,64,https://en.seedfinder.eu/pics/01seeds/GreenMan_Organic_Seeds/GreenMan_Organic_Seeds_-_Flo-Band_thumb.jpg
5719,Alegria,383,1,0,77,https://en.seedfinder.eu/pics/01seeds/Kiwiseeds/Kiwiseeds_-_Alegria_thumb.jpg
5720,"Bubba Brother",365,1,0,67,https://en.seedfinder.eu/pics/01seeds/Karma_Genetics/Karma_Genetics_-_Bubba_Brother_thumb.jpg
5721,"Auto Super Dwarf",369,7,1,67,https://en.seedfinder.eu/pics/01seeds/JustFeminized_com/JustFeminized_com_-_Auto_Super_Dwarf_thumb.jpg
5722,"Gorilla Glue #4 x Monster Cookies",291,3,0,63,https://en.seedfinder.eu/pics/01seeds/Greenpoint_Seeds/Greenpoint_Seeds_-_Gorilla_Glue_4_x_Monster_Cookies_thumb.jpg
5723,"Nanda Devi",352,2,0,84,https://en.seedfinder.eu/pics/01seeds/Indian_Landrace_Exchange/Indian_Landrace_Exchange_-_Nanda_Devi_thumb.jpg
5724,"Tangerine Cream",229,0,0,0,https://en.seedfinder.eu/pics/01seeds/Exclusive_Seeds/Exclusive_Seeds_-_Tangerine_Cream_thumb.jpg
5725,"Banana Kush IBL",354,2,0,74,https://en.seedfinder.eu/pics/01seeds/Jaws_Gear/Jaws_Gear_-_Banana_Kush_IBL_thumb.jpg
5726,"Russian Fuel",246,7,1,67,https://en.seedfinder.eu/pics/01seeds/Flash_Seeds/Flash_Seeds_-_Russian_Fuel_thumb.jpg
5727,"Guava Dub Star",328,1,0,60,https://en.seedfinder.eu/pics/01seeds/Holy_Smoke_Seeds/Holy_Smoke_Seeds_-_Guava_Dub_Star_thumb.jpg
5728,"Dedoverde Haze Autoflowering",338,7,1,75,https://en.seedfinder.eu/pics/01seeds/Humboldt_Seed_Organisation/Humboldt_Seed_Organisation_-_Dedoverde_Haze_Autoflowering_thumb.jpg
5729,"Brasil x K.C.",364,1,0,63,https://en.seedfinder.eu/pics/01seeds/KC_Brains_Holland/KC_Brains_Holland_-_Brasil_x_KC_thumb.jpg
5730,"Super Thai x Skunk",330,2,0,70,https://en.seedfinder.eu/pics/01seeds/High_Quality_Seeds/High_Quality_Seeds_-_Super_Thai_x_Skunk_thumb.jpg
5731,"BCN Diesel",366,1,0,56,https://en.seedfinder.eu/pics/01seeds/Kannabia_Seeds/Kannabia_Seeds_-_BCN_Diesel_thumb.jpg
5732,Flo-Cough,292,2,0,65,https://en.seedfinder.eu/pics/01seeds/GreenMan_Organic_Seeds/GreenMan_Organic_Seeds_-_Flo-Cough_thumb.jpg
5733,Nepali,352,2,0,91,https://en.seedfinder.eu/pics/01seeds/Indian_Landrace_Exchange/Indian_Landrace_Exchange_-_Nepali_thumb.jpg
5734,"Ted OG",229,2,0,60,https://en.seedfinder.eu/pics/01seeds/Exclusive_Seeds/Exclusive_Seeds_-_Ted_OG_thumb.jpg
5735,"Desert Diesel",338,2,0,63,https://en.seedfinder.eu/pics/01seeds/Humboldt_Seed_Organisation/Humboldt_Seed_Organisation_-_Desert_Diesel_thumb.jpg
5736,"Rockster's Cheese",373,2,0,67,https://en.seedfinder.eu/pics/01seeds/Kaliman_Seeds/Kaliman_Seeds_-_Rocksters_Cheese_thumb.jpg
5737,"California Special",364,1,0,60,https://en.seedfinder.eu/pics/01seeds/KC_Brains_Holland/KC_Brains_Holland_-_California_Special_thumb.jpg
5738,"Golden Goat",353,2,0,60,https://en.seedfinder.eu/pics/01seeds/Irie_Genetics/Irie_Genetics_-_Golden_Goat_thumb.jpg
5739,K-Train,285,1,0,63,https://en.seedfinder.eu/pics/01seeds/Green_House_Seeds/Green_House_Seeds_-_K-Train_thumb.jpg
5740,"PolarLight #3",202,7,1,70,https://en.seedfinder.eu/pics/01seeds/Dutch_Passion/Dutch_Passion_-_PolarLight_Nr3_thumb.jpg
5741,"White Knuckles",224,1,0,53,https://en.seedfinder.eu/pics/01seeds/Exotic_Genetix/Exotic_Genetix_-_White_Knuckles_thumb.jpg
5742,"North Indian Redstem",352,2,0,87,https://en.seedfinder.eu/pics/01seeds/Indian_Landrace_Exchange/Indian_Landrace_Exchange_-_North_Indian_Redstem_thumb.jpg
5743,GoTime,350,3,0,61,https://en.seedfinder.eu/pics/01seeds/Jinxproof_Genetics/Jinxproof_Genetics_-_GoTime_thumb.jpg
5744,"Friday 13th",292,1,0,0,https://en.seedfinder.eu/pics/01seeds/GreenMan_Organic_Seeds/GreenMan_Organic_Seeds_-_Friday_13th_thumb.jpg
5745,"OG Cheese",309,3,0,55,https://en.seedfinder.eu/pics/01seeds/GreenLabel_Seeds/GreenLabel_Seeds_-_OG_Cheese_thumb.jpg
5746,"KO Kush",303,3,0,60,https://en.seedfinder.eu/pics/01seeds/Growers_Choice/Growers_Choice_-_KO_Kush_thumb.jpg
5747,"Baikal Express",363,2,0,50,https://en.seedfinder.eu/pics/01seeds/Kalashnikov_Seeds/Kalashnikov_Seeds_-_Baikal_Express_thumb.jpg
5748,"Kaia Kush",285,3,0,63,https://en.seedfinder.eu/pics/01seeds/Green_House_Seeds/Green_House_Seeds_-_Kaia_Kush_thumb.jpg
5749,"Orange Bud X Blueberry",139,1,0,63,0
5750,Tardis,332,1,0,60,https://en.seedfinder.eu/pics/01seeds/Homegrown_Natural_Wonders/Homegrown_Natural_Wonders_-_Tardis_thumb.jpg
5751,"Orissa Gold",352,2,0,126,https://en.seedfinder.eu/pics/01seeds/Indian_Landrace_Exchange/Indian_Landrace_Exchange_-_Orissa_Gold_thumb.jpg
5752,Cerberus,260,0,0,0,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Cerberus_thumb.jpg
5753,Koma,357,1,0,60,https://en.seedfinder.eu/pics/01seeds/Jamaica_Seeds/Jamaica_Seeds_-_Koma_thumb.jpg
5754,"Deep North",377,1,0,55,https://en.seedfinder.eu/pics/01seeds/Kingdom_Organic_Seeds/Kingdom_Organic_Seeds_-_Deep_North_thumb.jpg
5755,"Suicide Blonde",373,3,0,60,https://en.seedfinder.eu/pics/01seeds/Kaliman_Seeds/Kaliman_Seeds_-_Suicide_Blonde_thumb.jpg
5756,"Blue Acid Auto",363,7,1,67,https://en.seedfinder.eu/pics/01seeds/Kalashnikov_Seeds/Kalashnikov_Seeds_-_Blue_Acid_Auto_thumb.jpg
5757,"Red Diesel",267,2,0,65,https://en.seedfinder.eu/pics/01seeds/Goldenseed/Goldenseed_-_Red_Diesel_thumb.jpg
5758,"Oregon Afghani",139,1,0,0,https://en.seedfinder.eu/pics/01seeds/Clone_Only_Strains/Clone_Only_Strains_-_Oregon_Afghani_thumb.jpg
5759,"Auto Kush",382,7,1,53,https://en.seedfinder.eu/pics/01seeds/Kush_Cannabis_Seeds/Kush_Cannabis_Seeds_-_Auto_Kush_thumb.jpg
5760,Bambata,384,2,0,58,https://en.seedfinder.eu/pics/01seeds/Artisan_du_Bonheur/Artisan_du_Bonheur_-_Bambata_thumb.jpg
5761,"Last Call",376,2,0,58,https://en.seedfinder.eu/pics/01seeds/Kick_Boot_Seeds/Kick_Boot_Seeds_-_Last_Call_thumb.jpg
5762,"Goji Trip OG",292,3,0,54,https://en.seedfinder.eu/pics/01seeds/GreenMan_Organic_Seeds/GreenMan_Organic_Seeds_-_Goji_Trip_OG_thumb.jpg
5763,Kalashnikova,285,3,0,56,https://en.seedfinder.eu/pics/01seeds/Green_House_Seeds/Green_House_Seeds_-_Kalashnikova_thumb.jpg
5764,"Grateful Dawg",353,2,0,67,https://en.seedfinder.eu/pics/01seeds/Irie_Genetics/Irie_Genetics_-_Grateful_Dawg_thumb.jpg
5765,"Psychosis x Blues",375,2,0,0,https://en.seedfinder.eu/pics/01seeds/KGBeans/KGBeans_-_Psychosis_x_Blues_thumb.jpg
5766,"Outer Space",139,3,0,0,https://en.seedfinder.eu/pics/01seeds/Clone_Only_Strains/Clone_Only_Strains_-_Outer_Space_thumb.jpg
5767,"Cristal Bloom",384,1,0,65,https://en.seedfinder.eu/pics/01seeds/Artisan_du_Bonheur/Artisan_du_Bonheur_-_Cristal_Bloom_thumb.jpg
5768,"Deep Phaze",377,3,0,55,https://en.seedfinder.eu/pics/01seeds/Kingdom_Organic_Seeds/Kingdom_Organic_Seeds_-_Deep_Phaze_thumb.jpg
5769,"Power Plant",202,2,0,56,https://en.seedfinder.eu/pics/01seeds/Dutch_Passion/Dutch_Passion_-_Power_Plant_thumb.jpg
5770,Em-Dog,338,2,0,60,https://en.seedfinder.eu/pics/01seeds/Humboldt_Seed_Organisation/Humboldt_Seed_Organisation_-_Em-Dog_thumb.jpg
5771,"Kalashnikova Automatic",285,7,1,63,https://en.seedfinder.eu/pics/01seeds/Green_House_Seeds/Green_House_Seeds_-_Kalashnikova_Automatic_thumb.jpg
5772,"Russian Haze",246,7,1,80,https://en.seedfinder.eu/pics/01seeds/Flash_Seeds/Flash_Seeds_-_Russian_Haze_thumb.jpg
5773,"Heart Of Gold",353,2,0,65,https://en.seedfinder.eu/pics/01seeds/Irie_Genetics/Irie_Genetics_-_Heart_Of_Gold_thumb.jpg
5774,"Strawberry Cheesecake",317,1,0,56,https://en.seedfinder.eu/pics/01seeds/Heavyweight_Seeds/Heavyweight_Seeds_-_Strawberry_Cheesecake_thumb.jpg
5775,"Aphasia Haze",387,2,0,0,https://en.seedfinder.eu/pics/01seeds/Lady_Sativa_Genetics/Lady_Sativa_Genetics_-_Aphasia_Haze_thumb.jpg
5776,"BCN Diesel AutomÃ¡tica",366,7,1,90,https://en.seedfinder.eu/pics/01seeds/Kannabia_Seeds/Kannabia_Seeds_-_BCN_Diesel_Automatica_thumb.jpg
5777,"Blueberry Kush",382,1,0,63,https://en.seedfinder.eu/pics/01seeds/Kush_Cannabis_Seeds/Kush_Cannabis_Seeds_-_Blueberry_Kush_thumb.jpg
5778,"Kabul Express",363,1,0,53,https://en.seedfinder.eu/pics/01seeds/Kalashnikov_Seeds/Kalashnikov_Seeds_-_Kabul_Express_thumb.jpg
5779,"Swazi x Skunk",330,2,0,70,https://en.seedfinder.eu/pics/01seeds/High_Quality_Seeds/High_Quality_Seeds_-_Swazi_x_Skunk_thumb.jpg
5780,"King's Kush",285,1,0,63,https://en.seedfinder.eu/pics/01seeds/Green_House_Seeds/Green_House_Seeds_-_Kings_Kush_thumb.jpg
5781,Santa,246,7,1,65,https://en.seedfinder.eu/pics/01seeds/Flash_Seeds/Flash_Seeds_-_Santa_thumb.jpg
5782,Cheese,335,2,0,70,https://en.seedfinder.eu/pics/01seeds/Homegrown_Fantaseeds/Homegrown_Fantaseeds_-_Cheese_thumb.jpg
5783,"Byakko OG",388,1,0,53,https://en.seedfinder.eu/pics/01seeds/Lifes_Blood_Seeds/Lifes_Blood_Seeds_-_Byakko_OG_thumb.jpg
5784,MOB,326,1,0,49,https://en.seedfinder.eu/pics/01seeds/HighRise_Seeds/HighRise_Seeds_-_MOB_thumb.jpg
5785,"Seven Sept",384,3,0,60,https://en.seedfinder.eu/pics/01seeds/Artisan_du_Bonheur/Artisan_du_Bonheur_-_Seven_Sept_thumb.jpg
5786,Psychotropic,375,2,0,70,https://en.seedfinder.eu/pics/01seeds/KGBeans/KGBeans_-_Psychotropic_thumb.jpg
5787,"White Pearl",330,3,0,63,https://en.seedfinder.eu/pics/01seeds/High_Quality_Seeds/High_Quality_Seeds_-_White_Pearl_thumb.jpg
5788,"Skunk #1",267,1,0,50,https://en.seedfinder.eu/pics/01seeds/Goldenseed/Goldenseed_-_Skunk_Nr1_thumb.jpg
5789,"King's Kush Automatic",285,5,1,63,https://en.seedfinder.eu/pics/01seeds/Green_House_Seeds/Green_House_Seeds_-_Kings_Kush_Automatic_thumb.jpg
5790,"Grandma's Double Stuffed Cookies",356,3,0,65,https://en.seedfinder.eu/pics/01seeds/Johnstons_Genetics/Johnstons_Genetics_-_Grandmas_Double_Stuffed_Cookies_thumb.jpg
5791,"Blue Dank",367,1,0,60,https://en.seedfinder.eu/pics/01seeds/Jordan_of_the_Islands/Jordan_of_the_Islands_-_Blue_Dank_thumb.jpg
5792,MOB99,326,3,0,0,https://en.seedfinder.eu/pics/01seeds/HighRise_Seeds/HighRise_Seeds_-_MOB99_thumb.jpg
5793,"Bubble Trouble",365,1,0,67,https://en.seedfinder.eu/pics/01seeds/Karma_Genetics/Karma_Genetics_-_Bubble_Trouble_thumb.jpg
5794,"Superb OG",317,3,0,56,https://en.seedfinder.eu/pics/01seeds/Heavyweight_Seeds/Heavyweight_Seeds_-_Superb_OG_thumb.jpg
5795,"Charity OG",260,1,0,49,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Charity_OG_thumb.jpg
5796,"Lemon Jeffery",353,2,0,65,https://en.seedfinder.eu/pics/01seeds/Irie_Genetics/Irie_Genetics_-_Lemon_Jeffery_thumb.jpg
5797,"Temple Flo",229,2,0,60,https://en.seedfinder.eu/pics/01seeds/Exclusive_Seeds/Exclusive_Seeds_-_Temple_Flo_thumb.jpg
5798,"Purple #1",202,3,0,56,https://en.seedfinder.eu/pics/01seeds/Dutch_Passion/Dutch_Passion_-_Purple_Nr1_thumb.jpg
5799,P91,139,2,0,0,https://en.seedfinder.eu/pics/01seeds/Clone_Only_Strains/Clone_Only_Strains_-_P91_thumb.jpg
5800,"Grandma's Sugar Cookies",356,3,0,65,https://en.seedfinder.eu/pics/01seeds/Johnstons_Genetics/Johnstons_Genetics_-_Grandmas_Sugar_Cookies_thumb.jpg
5801,"Cristal Limit",364,1,0,66,https://en.seedfinder.eu/pics/01seeds/KC_Brains_Holland/KC_Brains_Holland_-_Cristal_Limit_thumb.jpg
5802,"C99 x Biker",365,3,0,63,https://en.seedfinder.eu/pics/01seeds/Karma_Genetics/Karma_Genetics_-_C99_x_Biker_thumb.jpg
5803,"Chemdawg OG",260,1,0,0,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Chemdawg_OG_thumb.jpg
5804,"Guard Dawg x Star Dawg",291,3,0,0,https://en.seedfinder.eu/pics/01seeds/Greenpoint_Seeds/Greenpoint_Seeds_-_Guard_Dawg_x_Star_Dawg_thumb.jpg
5805,"The F Word",229,1,0,0,https://en.seedfinder.eu/pics/01seeds/Exclusive_Seeds/Exclusive_Seeds_-_The_F_Word_thumb.jpg
5806,"Heavy Metal",292,3,0,0,https://en.seedfinder.eu/pics/01seeds/GreenMan_Organic_Seeds/GreenMan_Organic_Seeds_-_Heavy_Metal_thumb.jpg
5807,"Pablo Escobar",139,3,0,0,https://en.seedfinder.eu/pics/01seeds/Clone_Only_Strains/Clone_Only_Strains_-_Pablo_Escobar_thumb.jpg
5808,"Purple Cookie All-Star",356,3,0,65,https://en.seedfinder.eu/pics/01seeds/Johnstons_Genetics/Johnstons_Genetics_-_Purple_Cookie_All-Star_thumb.jpg
5809,"Cristal Paradise",364,3,0,52,https://en.seedfinder.eu/pics/01seeds/KC_Brains_Holland/KC_Brains_Holland_-_Cristal_Paradise_thumb.jpg
5810,"Night Nurse",353,3,0,63,https://en.seedfinder.eu/pics/01seeds/Irie_Genetics/Irie_Genetics_-_Night_Nurse_thumb.jpg
5811,"Amsterdam Cheese",370,2,0,63,https://en.seedfinder.eu/pics/01seeds/Kera_Seeds/Kera_Seeds_-_Amsterdam_Cheese_thumb.jpg
5812,"Cherry Puff",260,3,0,56,https://en.seedfinder.eu/pics/01seeds/Gage_Green_Genetics/Gage_Green_Genetics_-_Cherry_Puff_thumb.jpg
5813,Gunslinger,291,3,0,73,https://en.seedfinder.eu/pics/01seeds/Greenpoint_Seeds/Greenpoint_Seeds_-_Gunslinger_thumb.jpg
5814,Sonic,246,7,1,70,https://en.seedfinder.eu/pics/01seeds/Flash_Seeds/Flash_Seeds_-_Sonic_thumb.jpg
5815,"The Mendo",229,2,0,70,https://en.seedfinder.eu/pics/01seeds/Exclusive_Seeds/Exclusive_Seeds_-_The_Mendo_thumb.jpg
5816,"Black Cherry Dojo",354,3,0,0,https://en.seedfinder.eu/pics/01seeds/Jaws_Gear/Jaws_Gear_-_Black_Cherry_Dojo_thumb.jpg
5817,"Pacific G13",139,1,0,53,https://en.seedfinder.eu/pics/01seeds/Clone_Only_Strains/Clone_Only_Strains_-_Pacific_G13_thumb.jpg
5818,"Power Widow",309,2,0,63,https://en.seedfinder.eu/pics/01seeds/GreenLabel_Seeds/GreenLabel_Seeds_-_Power_Widow_thumb.jpg
5819,"Lowryder 2",303,7,1,63,https://en.seedfinder.eu/pics/01seeds/Growers_Choice/Growers_Choice_-_Lowryder_2_thumb.jpg
5820,Bubblegum,370,1,0,60,https://en.seedfinder.eu/pics/01seeds/Kera_Seeds/Kera_Seeds_-_Bubblegum_thumb.jpg
5821,"BCN Diesel CBD",366,2,0,55,https://en.seedfinder.eu/pics/01seeds/Kannabia_Seeds/Kannabia_Seeds_-_BCN_Diesel_CBD_thumb.jpg
5822,"Sour Diesel Haze",246,6,1,65,https://en.seedfinder.eu/pics/01seeds/Flash_Seeds/Flash_Seeds_-_Sour_Diesel_Haze_thumb.jpg
5823,"Purple Star",202,1,0,46,https://en.seedfinder.eu/pics/01seeds/Dutch_Passion/Dutch_Passion_-_Purple_Star_thumb.jpg
5824,"Black Cherry Matter",354,2,0,67,https://en.seedfinder.eu/pics/01seeds/Jaws_Gear/Jaws_Gear_-_Black_Cherry_Matter_thumb.jpg
5825,"Skunk #1",309,2,0,63,https://en.seedfinder.eu/pics/01seeds/GreenLabel_Seeds/GreenLabel_Seeds_-_Skunk_Nr1_thumb.jpg
5826,"Iron Phaze",292,2,0,0,https://en.seedfinder.eu/pics/01seeds/GreenMan_Organic_Seeds/GreenMan_Organic_Seeds_-_Iron_Phaze_thumb.jpg
5827,"Deep Space",377,1,0,61,https://en.seedfinder.eu/pics/01seeds/Kingdom_Organic_Seeds/Kingdom_Organic_Seeds_-_Deep_Space_thumb.jpg
5828,"White Rose",330,3,0,63,https://en.seedfinder.eu/pics/01seeds/High_Quality_Seeds/High_Quality_Seeds_-_White_Rose_thumb.jpg
5829,Spacer,246,7,1,98,https://en.seedfinder.eu/pics/01seeds/Flash_Seeds/Flash_Seeds_-_Spacer_thumb.jpg
5830,"Guava Ghost Train",328,3,0,67,https://en.seedfinder.eu/pics/01seeds/Holy_Smoke_Seeds/Holy_Smoke_Seeds_-_Guava_Ghost_Train_thumb.jpg
5831,"Kosher Alien x Monster Cookies",291,3,0,70,https://en.seedfinder.eu/pics/01seeds/Greenpoint_Seeds/Greenpoint_Seeds_-_Kosher_Alien_x_Monster_Cookies_thumb.jpg
5832,"Cheesy Rider",365,3,0,70,https://en.seedfinder.eu/pics/01seeds/Karma_Genetics/Karma_Genetics_-_Cheesy_Rider_thumb.jpg
5833,"White Fruit",309,3,0,64,https://en.seedfinder.eu/pics/01seeds/GreenLabel_Seeds/GreenLabel_Seeds_-_White_Fruit_thumb.jpg
5834,"Cyber Cristal",364,1,0,49,https://en.seedfinder.eu/pics/01seeds/KC_Brains_Holland/KC_Brains_Holland_-_Cyber_Cristal_thumb.jpg
5835,"Viktor Von",229,1,0,60,https://en.seedfinder.eu/pics/01seeds/Exclusive_Seeds/Exclusive_Seeds_-_Viktor_Von_thumb.jpg
5836,"Guide Dawg",328,1,0,60,https://en.seedfinder.eu/pics/01seeds/Holy_Smoke_Seeds/Holy_Smoke_Seeds_-_Guide_Dawg_thumb.jpg
5837,"Oregon Quasar",376,2,0,59,https://en.seedfinder.eu/pics/01seeds/Kick_Boot_Seeds/Kick_Boot_Seeds_-_Oregon_Quasar_thumb.jpg
5838,"Kosher Kush x Star Dawg",291,3,0,73,https://en.seedfinder.eu/pics/01seeds/Greenpoint_Seeds/Greenpoint_Seeds_-_Kosher_Kush_x_Star_Dawg_thumb.jpg
5839,"Jilly Chunk",292,1,0,60,https://en.seedfinder.eu/pics/01seeds/GreenMan_Organic_Seeds/GreenMan_Organic_Seeds_-_Jilly_Chunk_thumb.jpg
5840,"Tangie Ghost Train",390,2,0,67,https://en.seedfinder.eu/pics/01seeds/Little_Chief_Collabs_Seeds/Little_Chief_Collabs_Seeds_-_Tangie_Ghost_Train_thumb.jpg
5841,P.O.W.,311,1,0,60,https://en.seedfinder.eu/pics/01seeds/Hazeman_Seeds/Hazeman_Seeds_-_POW_thumb.jpg
5842,"Double D",364,3,0,0,https://en.seedfinder.eu/pics/01seeds/KC_Brains_Holland/KC_Brains_Holland_-_Double_D_thumb.jpg
5843,Ogre,359,7,1,68,https://en.seedfinder.eu/pics/01seeds/Joint_Doctor/Joint_Doctor_-_Ogre_thumb.jpg
5844,"Cheese Auto",335,7,1,56,https://en.seedfinder.eu/pics/01seeds/Homegrown_Fantaseeds/Homegrown_Fantaseeds_-_Cheese_Auto_thumb.jpg
